"Name","Street Address","City","State","Zip","Latitude","Longitude"
"YOUTH & FAMILY ACADEMY CHARTER","1920 VALLEY DRIVE","PUEBLO","CO","81008",38.3107431,-104.6325981
"COLORADO SCHOOL FOR THE DEAF AND BLIND","33 N. INSTITUTE ST.","COLORADO SPRINGS","CO","80903",38.83441860000001,-104.8072278
"YAMPAH MOUNTAIN SCHOOL","695 RED MOUNTAIN DRIVE","GLENWOOD SPRINGS","CO","81601",39.548619,-107.334857
"CENTENNIAL BOCES HIGH SCHOOL","2020 CLUBHOUSE DRIVE","GREELEY","CO","80634",40.405214,-104.767758
"INNOVATIVE CONNECTIONS HIGH SCHOOL","2020 CLUBHOUSE DRIVE","GREELEY","CO","80634",40.405214,-104.767758
"SOUTHWEST COLORADO E-SCHOOL","201 EAST 12TH STREET","DURANGO","CO","81301",37.2767455,-107.8782099
"ROCKY MOUNTAIN SCHOOL OF EXPEDITIONARY LEARNING","1700 SOUTH HOLLY STREET","DENVER","CO","80222",39.6850379,-104.9213918
"COLORADO PREP ACADEMY","4035 TUTT BLVD","COLORADO SPRINGS","CO","80922",38.890104,-104.7142993
"ROCKY MOUNTAIN DIGITAL ACADEMY","107 WEST 11TH STREET","PUEBLO","CO","81003",38.2773507,-104.6076515
"ASSUMPTION CATHOLIC SCHOOL","2341 EAST 78TH AVENUE","DENVER","CO","80229",39.8386092,-104.958444
"COMMUNITY CHRISTIAN SCHOOL","11980 IRMA DRIVE","NORTHGLENN","CO","80233",39.9134757,-104.9667823
"EASTLAKE MONTESSORI SCHOOL","PO BOX 222","EASTLAKE","CO","80614",39.9222763,-104.9584769
"GETHSEMANE LUTHERAN SCHOOL","10675 NORTH WASHINGTON STREET","NORTHGLENN","CO","80233",39.89035980000001,-104.9783965
"cde","3960 EAST 128TH AVENUE","THORNTON","CO","80241",39.9275891,-104.943019
"HOLY FAMILY HIGH SCHOOL","5195 WEST 144TH AVENUE","BROOMFIELD","CO","80023",39.959477,-105.048727
"LIFE CHRISTIAN ACADEMY","11500 NORTH SHERIDAN BLVD","WESTMINSTER","CO","80020",39.9058074,-105.0493776
"NORTHSIDE CHRISTIAN DAYCARE","11550 NORTH WASHINGTON STREET","NORTHGLENN","CO","80233",39.9063433,-104.9767114
"ROCKY MOUNTAIN LUTHERAN HIGH","2300 WEST 90TH AVENUE","FEDERAL HEIGHTS","CO","80260",39.8590896,-105.0124919
"ST JOHN'S EARLY LEARNING CTR","11040 COLORADO BLVD","THORNTON","CO","80233",39.8968321,-104.9397029
"LITTLE GIANTS LEARNING CENTER","7420 NEWPORT STREET","COMMERCE CITY","CO","80022",39.8315849,-104.908886
"ADVANCE MONTESSORI","15161 SHADOW WOOD STREET","BRIGHTON","CO","80603",39.970576,-104.614338
"BRIGHTON MONTESSORI SCHOOL INC","203 SOUTH 3RD AVENUE","BRIGHTON","CO","80601",39.9835179,-104.819906
"ELMWOOD BAPTIST ACADEMY","13100 EAST 144TH AVENUE","BRIGHTON","CO","80601",39.9568814,-104.8341759
"KIDDIE ACADEMY OF BRIGHTON","19 NORTH 42ND AVE","BRIGHTON","CO","80601",39.9872969,-104.7680861
"ZION LUTHERAN SCHOOL","1400 SKEEL STREET","BRIGHTON","CO","80601",39.980744,-104.804781
"OUR LADY OF HELP OF CHRISTIANS","32100 EAST COLFAX SERVICE RD","WATKINS","CO","80137",39.7435442,-104.6080353
"BELLEVIEW CHRISTIAN SCHOOL","3455 WEST 83RD AVENUE","WESTMINSTER","CO","80031",39.8472373,-105.0320914
"CHILDREN'S OUTREACH PROJECT","8000 PECOS STREET","DENVER","CO","80221",39.8420579,-105.0054583
"GUARDIAN ANGELS SCHOOL","1843 WEST 52ND AVENUE","DENVER","CO","80221",39.7913949,-105.0079206
"HOLY TRINITY CATHOLIC SCHOOL","3050 WEST 76TH AVENUE","WESTMINSTER","CO","80030",39.834438,-105.0264073
"HYLAND HILLS PRESCHOOL","7125 WEST MARIPOSA STREET","ARVADA","CO","80221",39.80429470000001,-105.0206757
"WESTMINSTER LEARNING CENTER","4000 SHAW BLVD","WESTMINSTER","CO","80030",39.851119,-105.039591
"TRINITY LUTHERAN SCHOOL","52 EL RIO DRIVE, PO BOX 787","ALAMOSA","CO","81101",37.4761721,-105.8783335
"ALL SOULS CATHOLIC SCHOOL","4951 SOUTH PENNSYLVANIA","ENGLEWOOD","CO","80113",39.626547,-104.9823613
"HUMANEX ACADEMY","2700 SOUTH ZUNI STREET","ENGLEWOOD","CO","80110",39.6674048,-105.0153129
"ST LOUIS CATHOLIC SCHOOL","3301 SOUTH SHERMAN STREET","ENGLEWOOD","CO","80113",39.6565648,-104.9855253
"BEACON COUNTRY DAY SCHOOL","6100 EAST BELLVIEW","GREENWOOD VILLAGE","CO","80111",39.6229403,-104.9160061
"DENVER JEWISH DAY SCHOOL","2450 SOUTH WABASH STREET","DENVER","CO","80231",39.671194,-104.887536
"HOLY LOVE PRESCHOOL & KINDER","4210 SOUTH CHAMBERS ROAD","AURORA","CO","80014",39.6405075,-104.8091615
"KENT DENVER SCHOOL","4000 EAST QUINCY AVENUE","ENGLEWOOD","CO","80113",39.633632,-104.937278
"MONTESSORI AT GREENWOOD PLAZA","5889 GREENWOOD PLAZA BLVD #100","ENGLEWOOD","CO","80111",39.5986265,-104.8947694
"MONTESSORI AT THE MARINA","8101 E BELLEVIEW AVE, UNIT T20","DENVER","CO","80237",39.6257172,-104.8938443
"MT OLIVE LUTHERAN ECEC","11500 EAST ILIFF AVENUE","AURORA","CO","80014",39.6742017,-104.8546385
"PEACE W/CHRIST CHRISTIAN SCHL","3290 SOUTH TOWER ROAD","AURORA","CO","80013",39.657583,-104.7717589
"REGIS JESUIT HIGH SCHOOL","6300 S. LEWISTON WAY","AURORA","CO","80016",39.601869,-104.798262
"ST MARY'S ACADEMY","4545 SOUTH UNIVERSITY BLVD","ENGLEWOOD","CO","80113",39.6340615,-104.9610087
"ST THOMAS MORE CATHOLIC SCHOOL","7071 EAST OTERO AVENUE","CENTENNIAL","CO","80112",39.5710595,-104.9068573
"THE THREE BEARS LEARNING CTR","1461 SOUTH DAYTON STREET","DENVER","CO","80247",39.6900852,-104.8757795
"VILLAGE CHILD DEVELOPMENT CTR","9400 EAST BELLEVIEW AVENUE","GREENWOOD VILLAGE","C0","80111",39.6236411,-104.8791027
"WILLOWS CHILD LEARNING CENTER","6865 SOUTH QUEBEC STREET","CENTENNIAL","CO","80112",39.5926805,-104.9049401
"WILLOWS-OLDE MILL","6894 SOUTH HOMESTEAD PARKWAY","CENTENNIAL","CO","80112",39.5917818,-104.9176469
"AMBLESIDE SCHOOL","1510 EAST PHILIPS AVENUE","CENTENNIAL","CO","80122",39.5674194,-104.9702041
"MACKINTOSH ACADEMY: LITTLETON","7018 SOUTH PRINCE STREET","LITTLETON","CO","80120",39.5893609,-105.01552
"ROCK SOLID HIGH SCHOOL","6570B SOUTH BROADWAY","LITTLETON","CO","80121",39.5997084,-104.9880832
"SHEPHERD OF HILLS CHRISTIAN","7691 SOUTH UNIVERSITY BLVD","CENTENNIAL","CO","80122",39.577519,-104.961662
"ST MARY CATHOLIC SCHOOL","6833 SOUTH PRINCE STREET","LITTLETON","CO","80120",39.5952277,-105.0171532
"BECK RECREATION CENTER","800 TELLURIDE STREET","AURORA","CO","80011",39.7305846,-104.7799331
"BETHEL CHRISTIAN SCHOOL","1450 AIRPORT BLVD","AURORA","CO","80011",39.7388622,-104.7907794
"CEDARWOOD CHRISTIAN ACADEMY","11430 EAST 19TH AVENUE","AURORA","CO","80010",39.7453083,-104.8545113
"CHRIST OUR REDEEMER LUTHERAN","17700 EAST ILIFF AVENUE","AURORA","CO","80013",39.673836,-104.778204
"DENVER STREET SCHOOL","1585 KINGSTON STREET","AURORA","CO","80010",39.7414077,-104.8590074
"LITTLE ANGELS DAY CARE INC","13963 EAST EXPOSITION AVE","AURORA","CO","80012",39.704888,-104.8257973
"MEADOWOOD PRESCHOOL PROGRAM","3054 SOUTH LAREDO STREET","AURORA","CO","80013",39.6607379,-104.7983449
"ST MARKS PRESCHOOL","111 DEL MAR CIRCLE","AURORA","CO","80011",39.7287228,-104.844289
"ST PIUS X SCHOOL","13680 EAST 14TH PLACE","AURORA","CO","80011",39.7376644,-104.8297967
"ST THERESE SCHOOL","1200 KENTON STREET","AURORA","CO","80010",39.7350999,-104.8598188
"OUR SAVIOR LUTHERAN SCHOOL","56 MEADOWS DRIVE","PAGOSA SPRINGS","CO","81147",37.2483,-107.086247
"ASPEN CENTER FOR CHILD DEV","501 5TH AVE","LONGMONT","CO","80501",40.16706629999999,-105.101539
"BRIGHT HORIZONS","919 DEERWOOD STREET","LONGMONT","CO","80504",40.1747206,-105.0655969
"CROSSROADS SCHOOL","1212 SOUTH TERRY STREET","LONGMONT","CO","80501",40.1446353,-105.1048518
"DESIDERATA SCHOOL INC","15785 N 83RD STREET","LONGMONT","CO","80503",40.2607306,-105.1590607
"FAITH BAPTIST SCHOOL","833 15TH AVENUE","LONGMONT","CO","80501",40.1844081,-105.1068334
"GATEWAY MONTESSORI SCHOOL","1500 9TH AVENUE","LONGMONT","CO","80503",40.1740177,-105.1165913
"HOPEWELL BAPTIST ACADEMY","1146 KIMBARK STREET","LONGMONT","CO","80501",40.1791643,-105.1010227
"KINDERCARE","851 CHRISMAN DRIVE","LONGMONT","CO","80501",40.1733277,-105.1142011
"LONGMONT CHRISTIAN SCHOOL","1440 COLLYER STREET","LONGMONT","CO","80501",40.1839477,-105.0971933
"MESSIAH EARLY LEARNING CENTER","1335 FRANCIS STREET","LONGMONT","CO","80501",40.1823886,-105.1170243
"MOUNTAIN PEAK PRIVATE SCHOOL","1833 SUNSET PLACE SUITES E & F","LONGMONT","CO","80501",40.1733277,-105.1142011
"PRIMROSE SCHOOL OF LONGMONT","1335 DRY CREEK DRIVE","LONGMONT","CO","80503",40.1425019,-105.1360263
"ROCKY MTN CHRISTIAN ACADEMY","9447 NIWOT ROAD","NIWOT","CO","80503",40.1040781,-105.1321584
"SHEPHERD VALLEY WALDORF SCHOOL","6500 WEST DRY CREEK PARKWAY","NIWOT","CO","80503",40.0906633,-105.1837089
"ST JOHN THE BAPTIST CATHOLIC","350 EMERY STREET","LONGMONT","CO","80501",40.165264,-105.0993509
"THE GODDARD SCHOOL","1095 OLYMPIA AVENUE","LONGMONT","CO","80504",40.20039329999999,-105.072715
"THE LONGMONT COTTAGE","1941 TERRY STREET","LONGMONT","CO","80501",40.193554,-105.1048262
"VISTA RIDGE ACADEMY","3100 RIDGE VIEW DRIVE","ERIE","CO","80516",40.0036523,-105.0108967
"ALEXANDER DAWSON SCHOOL","10455 DAWSON DRIVE","LAFAYETTE","CO","80026",40.0614886,-105.1066309
"APPLETREE CHRISTIAN PRESCHOOL","545 WEST 10TH AVENUE","BROOMFIELD","CO","80020",39.9297362,-105.0774732
"ASPEN GROVE COMMUNITY PRE-K","PO BOX 1743","NEDERLAND","CO","80466",39.9613759,-105.5108312
"BEAUTIFUL SAVIOR LUTHERAN SCH","6995 W 120TH AVE, P O BOX 8","BROOMFIELD","CO","80038",39.91508,-105.073556
"BIXBY SCHOOL","4760 TABLE MESA DRIVE","BOULDER","CO","80305",39.984082,-105.237754
"BOULDER MONTESSORI SCHOOL","3300 REDSTONE ROAD","BOULDER","CO","80305",39.964972,-105.253179
"BROOMFIELD ACADEMY","7203 WEST 120TH AVENUE","BROOMFIELD","CO","80020",39.9149125,-105.0764709
"CATALYST HIGH SCHOOL","1376 MINERS DRIVE STE 106","LAFAYETTE","CO","80026",39.9837765,-105.0884077
"CHILDREN'S CREATIVE LEARNING","3050 34TH STREET","BOULDER","CO","80301",40.0296495,-105.248613
"CHILDREN'S HOUSE PRESCHOOL","3370 IRIS WALK COURT","BOULDER","CO","80304",40.035595,-105.262113
"FAIRVIEW MONTESSORI SCHOOL","1501 JEFFERSON AVENUE","LOUISVILLE","CO","80027",39.9848149,-105.1347952
"FRIENDS' SCHOOL","5465 PENNSYLVANIA AVENUE","BOULDER","CO","80303",40.006962,-105.2258684
"MAPLETON MONTESSORI SCHOOL","3121 29TH STREET","BOULDER","CO","80301",40.0314679,-105.256973
"MISS CATHERINE'S CREATIVE LEAR","6525 GUNPARK DRIVE","BOULDER","CO","80301",40.0702353,-105.2009029
"MOUNTAIN VIEW PRESCHOOL","355 PONCA PLACE","BOULDER","CO","80303",39.9937424,-105.2355395
"NATIVITY OF OUR LORD CATHOLIC","900 MIDWAY BLVD","BROOMFIELD","CO","80020",39.9250487,-105.0532629
"PROMISE CHRISTIAN PRESCHOOL","9880 BASELINE ROAD","LAFAYETTE","CO","80026",40.0000256,-105.1228059
"RAINBOW TREE PRESCHOOL","1305 WEST 10TH AVENUE","BROOMFIELD","CO","80020",39.9291927,-105.0854284
"ST LOUIS CATHOLIC SCHOOL","925 GRANT AVENUE","LOUISVILLE","CO","80027",39.9793954,-105.1361206
"UNITED CHURCH OF BROOMFIELD","825 KOHL STREET","BROOMFIELD","CO","80020",39.9259656,-105.0829899
"DARREN PATTERSON CHRISTIAN","518 SOUTH SAN JUAN AVE","BUENA VISTA","CO","81211",38.83595510000001,-106.133287
"CHAFFEE CO MONTESSORI SCHOOL","PO BOX 696","SALIDA","CO","81201",38.5347193,-105.9989022
"KIDS CAMPUS","315 EAST 6TH STREET","ORDWAY","CO","80163",38.221522,-103.7548188
"DELTA SEVENTH DAY ADVENTIST","BOX 91","DELTA","CO","81416",38.8710806,-107.5841867
"ACCELERATED SCHOOLS FOUND #1","2160 SOUTH COOK STREET","DENVER","CO","80210",39.6771796,-104.9472364
"ANCHOR CENTER FOR BLIND CHILDR","2550 ROSLYN STREET","DENVER","CO","80238",39.7544465,-104.8998619
"ANNUNCIATION CATHOLIC SCHOOL","3536 LAFAYETTE STREET","DENVER","CO","80205",39.766301,-104.9704646
"ARRUPE JESUIT HIGH SCHOOL","4343 UTICA STREET","DENVER","CO","80212",39.7755433,-105.0454779
"AURARIA EARLY LEARNING CENTER","950 9TH ST CAMPUS BOX N","DENVER","CO","80217",39.790486,-104.9000469
"BETH JACOB HIGH SCHOOL","5100 WEST 14TH AVENUE","DENVER","CO","80219",39.7382696,-105.0523855
"CHILDREN'S GARDEN MONTESSORI","444 DETROIT STREET","DENVER","CO","80206",39.7233418,-104.9543435
"CHRIST THE KING ROMAN CATHOLIC","860 ELM STREET","DENVER","CO","80220",39.7301985,-104.9289448
"CRAYON ACADEMY","10 SHERIDAN BLVD","DENVER","CO","80226",39.716307,-105.052781
"DENVER ACADEMY","4400 EAST ILIFF AVENUE","DENVER","CO","80222",39.6737066,-104.9344348
"FAMILY FLEX INC","1005 ACOMA ST","DENVER","CO","80204",39.7322329,-104.9892601
"GARFIELD MONTESSORI SCHOOL","3617 MARTIN LUTHER KING BLVD","DENVER","CO","80205",39.7619366,-104.9442052
"GOOD SHEPHERD CATHOLIC SCHOOL","620 ELIZABETH STREET","DENVER","CO","80220",39.7261186,-104.9563192
"GRALAND COUNTRY DAY SCHOOL","55 CLERMONT STREET","DENVER","CO","80220",39.7171044,-104.935238
"HILLEL ACADEMY OF DENVER","450 SOUTH HUDSON STREET","DENVER","CO","80246",39.708414,-104.92286
"ILIFF PRESCHOOL INC","4140 EAST ILIFF AVENUE","DENVER","CO","80222",39.6744966,-104.9388199
"INNER-CITY SCHOOL","3560 JOSEPHINE ST","DENVER","CO","80205",39.7667108,-104.9581423
"INTERNATIONAL SCHOOL OF DENVER","206 RED CROSS WAY","DENVER","CO","80230",39.7222868,-104.897936
"JEWISH COMMUNITY CENTER","350 SOUTH DAHLIA STREET","DENVER","CO","80246",39.7097837,-104.930882
"MOST PRECIOUS BLOOD CATHOLIC","3959 EAST ILIFF AVENUE","DENVER","CO","80210",39.67533960000001,-104.941459
"MULLEN HIGH SCHOOL","3601 SOUTH LOWELL BOULEVARD","DENVER","CO","80236",39.6511454,-105.0348454
"NOTRE DAME CATHOLIC SCHOOL","2165 SOUTH ZENOBIA STREET","DENVER","CO","80219",39.6773497,-105.0524631
"PARZIVAL SHIELD PRESCHOOL/KIND","2180 SOUTH MADISON STREET","DENVER","CO","80210",39.6770301,-104.9464581
"RICKS CTR FOR GIFTED CHILDREN","2040 S YORK ST","DENVER","CO","80208",39.6798648,-104.9605933
"ST CATHERINE OF SIENA SCHOOL","4200 FEDERAL BOULEVARD","DENVER","CO","80211",39.7747356,-105.024778
"ST ELIZABETH'S SCHOOL","2350 GAYLORD STREET","DENVER","CO","80205",39.75137460000001,-104.9609879
"ST FRANCIS DE SALES","235 SOUTH SHERMAN STREET","DENVER","CO","80209",39.71216800000001,-104.985524
"ST ROSE OF LIMA CATHOLIC ACAD","1345 WEST DAKOTA AVENUE","DENVER","CO","80223",39.7096342,-105.0049879
"ST VINCENT DE PAUL SCHOOL","1164 SOUTH JOSEPHINE STREET","DENVER","CO","80210",39.695118,-104.957577
"STANLEY BRITISH PRIMARY SCHOOL","350 QUEBEC STREET","DENVER","CO","80230",39.7215751,-104.9029431
"THE DENVER WALDORF SCHOOL","940 FILLMORE STREET","DENVER","CO","80206-",39.7316559,-104.952255
"THE LOGAN SCHOOL FOR CREATIVE","1005 YOSEMITE STREET","DENVER","CO","80209",39.731684,-104.886722
"THE RISE SCHOOL OF DENVER","4901 EAST EASTMAN AVE","DENVER","CO","80222",39.6589947,-104.9303649
"TRINITY LUTHERAN ECLC","4225 WEST YALE AVENUE","DENVER","CO","80219",39.6680158,-105.0427199
"AVE MARIA CATHOLIC SCHOOL","9056 EAST PARKER ROAD","PARKER","CO","80138",39.5197459,-104.7162661
"CHERRY HILLS CHRISTIAN","3900 EAST GRACE BOULEVARD","HIGHLANDS RANCH","CO","80126",39.5374918,-104.9459136
"MONTESSORI SCHOOL AT LONE TREE","9396 ERMINDALE DRIVE","LITTLETON","CO","80124",39.5327347,-104.8980058
"SOUTHEAST CHRISTIAN SCHOOL","9650 SOUTH JORDAN ROAD","PARKER","CO","80134",39.5406901,-104.7915662
"TRINITY LUTHERAN SCHOOL","4740 NORTH STATE HIGHWAY 83","FRANKTOWN","CO","80116",39.4309576,-104.7592297
"VALOR CHRISTIAN SCHOOL","3775 GRACE BLVD","HIGHLANDS RANCH","CO","80126",39.540505,-104.94305
"ST CLARE OF ASSISI SCHOOL","31622 HIGHWAY 6 - PO BOX 667","EDWARDS","CO","81632",39.65676759999999,-106.6353885
"VAIL CHRISTIAN ACADEMY","31621 HIGHWAY 6","EDWARDS","CO","81632",39.6574709,-106.6352689
"VAIL CHRISTIAN HIGH SCHOOL","31621 US HIGHWAY 6","EDWARDS","CO","81632",39.6574709,-106.6352689
"VAIL MOUNTAIN SCHOOL","3000 BOOTH FALLS ROAD","VAIL","CO","81657",39.6476012,-106.321855
"HILLSPRINGS ACADEMY","2776 JANITELL ROAD","COLORADO SPRINGS","CO","80906",38.7991128,-104.7944027
"FOUNTAIN VALLEY SCHOOL","6155 FOUNTAIN VALLEY SCH ROAD","COLORADO SPRINGS","CO","80911",38.7431893,-104.7111067
"ASCENSION CHILDREN LEARNING CE","2505 NORTH CIRCLE DRIVE","COLORADO SPRINGS","CO","80909",38.8687873,-104.7840977
"CALVARY PRESCHOOL","4210 AUSTIN BLUFFS PARKWAY","COLORADO SPRINGS","CO","80918",38.8936645,-104.7528417
"COLO SPRINGS CHRISTIAN SCHOOLS","4855 MALLOW ROAD","COLORADO SPRINGS","CO","80907",38.8974742,-104.8124622
"CORPUS CHRISTI CATHOLIC SCHOOL","2410 NORTH CASCADE AVENUE","COLORADO SPRINGS","CO","80907",38.867267,-104.8241005
"COUNTERPOINT SCHOOL","611 NORTH ROYER","COLORADO SPRINGS","CO","80919",38.84248,-104.81465
"DIVINE REDEEMER CATHOLIC SCH","901 NORTH LOGAN AVENUE","COLORADO SPRINGS","CO","80909",38.8463715,-104.7976062
"EARLY CONNECTIONS LEARNING CTR","104 EAST RIO GRANDE","COLORADO SPRINGS","CO","80903",38.82477069999999,-104.8235201
"EVANGELICAL CHRISTIAN ACADEMY","4052 NONCHALANT CIRCLE SOUTH","COLORADO SPRINGS","CO","80920",38.8798049,-104.7521081
"FUMC PRESCHOOL","420 NORTH NEVADA AVENUE","COLORADO SPRINGS","CO","80903",38.8401401,-104.8219747
"GIVING TREE MONTESSORI SCHOOL","1110 WEST MORENO AVENUE","COLORADO SPRINGS","CO","80905",38.8262284,-104.8464328
"GOLDEN MOUNTAIN MONTESSORI","306 WEST BROOKSIDE STREET","COLORADO SPRINGS","CO","80905",38.8128654,-104.8336853
"HOLY CROSS LUTHERAN SCHOOL","4125 CONSTITUTION AVENUE","COLORADO SPRINGS","CO","80909",38.86100649999999,-104.7488908
"JUNIOR ACADEMY LTD","1311 NORTH NEVADA","COLORADO SPRINGS","CO","80903",38.8524309,-104.8202419
"JUNIOR ACADEMY SMALL WONDERS","4750 EL CAMINO DRIVE","COLORADO SPRINGS","CO","80918",38.90093239999999,-104.7654389
"KINDERCARE LEARNING CENTER","6610 FLYING W RANCH ROAD","COLORADO SPRINGS","CO","80919",38.928462,-104.8655944
"KINDERCARE LEARNING CENTER","3325 VICKERS DRIVE","COLORADO SPRINGS","CO","80918",38.9149234,-104.7649042
"LA PETITE ACADEMY","2760 PURGATORY DRIVE","COLORADO SPRINGS","CO","80918",38.9237378,-104.7757183
"PIKES PEAK ACADEMY","5590 NORTH NEVADA AVENUE","COLORADO SPRINGS","CO","80918",38.9097567,-104.8178649
"PIKES PEAK CHRISTIAN SCHOOL","5905 FLINTRIDGE DRIVE","COLORADO SPRINGS","CO","80918",38.917717,-104.762664
"PRINCETON ACADEMY","1840 BOULDER STREET","COLORADO SPRINGS","CO","80909",38.838969,-104.793289
"ROCK OF AGES LUTHERAN CHILD","120 NORTH 31ST STREET","COLORADO SPRINGS","CO","80904",38.854912,-104.871353
"RUTH WASHBURN COOP NURSERY SCH","914 NORTH 19TH STREET","COLORADO SPRINGS","CO","80904",38.8512724,-104.8501606
"SALEM LUTHERAN SCHOOL","4318 NORTH CHESTNUT STREET","COLORADO SPRINGS","CO","80907",38.8915107,-104.8343597
"SPRINGS BAPTIST ACADEMY","3500 NORTH NEVADA AVE","COLORADO SPRINGS","CO","80907",38.88217179999999,-104.8195245
"ST MARY'S HIGH SCHOOL","2501 EAST YAMPA STREET","COLORADO SPRINGS","CO","80909",38.846452,-104.783871
"TEMPLE SHALOM PRESCHOOL","1523 EAST MONUMENT STREET","COLORADO SPRINGS","CO","80909",38.8425935,-104.7976297
"UCCS FAMILY DEVELOPMENT CENTER","1420 AUSTIN BLUFFS PARKWAY","COLORADO SPRINGS","CO","80918",38.8922508,-104.7994766
"ST. PAUL CATHOLIC SCHOOL","1601 MESA AVENUE","COLORADO SPRINGS","CO","80906",38.790244,-104.855835
"THE COLORADO SPRINGS SCHOOL","21 BROADMOOR AVENUE","COLORADO SPRINGS","CO","80906",38.79018,-104.840807
"FAMILY OF CHRIST CDC","675 BAPTIST ROAD","COLORADO SPRINGS","CO","80921",39.0565109,-104.8155142
"PIKES PEAK COMMUNITY COL CDC","11195 HIGHWAY 83","COLORADO SPRINGS","CO","80921",38.9927438,-104.7889696
"ROCKY MOUNTAIN MONTESSORI ACAD","7675 LEXINGTON DRIVE","COLORADO SPRINGS","CO","80920",38.9427425,-104.762817
"ELLICOTT BAPTIST SCHOOL","24075 HIGHWAY 94","CALHAN","CO","80808",38.837742,-104.381394
"ST. PETER CATHOLIC SCHOOL","124 FIRST STREET","MONUMENT","CO","80132",39.0895175,-104.8720805
"CALVARY CHRISTIAN SCHOOL","1415 ELM AVENUE","CANON CITY","CO","81212",38.4254122,-105.2166625
"FOUR MILE ADVENTIST CHRISTIAN","3180 EAST MAIN STREET","CANON CITY","CO","81212",38.445739,-105.1883
"MOUNTAIN VIEW CORE KNOWLEDGE","890 FIELD AVENUE","CANON CITY","CO","81212",38.4647023,-105.2085489
"NEW CHILD MONTESSORI","1012 RIDGEVIEW PL","CANON CITY","CO","81212",38.469169,-105.193652
"ROCKY MOUNTAIN CHILDRENS DISCO","710 S 8TH STREET","CANON CITY","CO","81212",38.4371506,-105.2343094
"SPIN EARLY CHILDHOOD CARE & ED","1333 ELM AVENUE","CANON CITY","CO","81212",38.4251935,-105.2194593
"THE GIVING TREE","219 ORCHARD AVE","CANON CITY","CO","81212",38.449072,-105.217965
"FLORENCE CHRISTIAN SCHOOL","303 EAST THIRD STREET","FLORENCE","CO","81226",38.3915222,-105.1142127
"BLUE LAKE PRESCHOOL","0189 JW DRIVE UNIT C","CARBONDALE","CO","81623",39.4010243,-107.1067306
"COLORADO ROCKY MOUNTAIN SCHOOL","1493 COUNTY ROAD 106","CARBONDALE","CO","81623",39.4084556,-107.2296335
"GROWING YEARS PRESCHOOL","151 SCHOOL STREET","BASALT","CO","81621",39.36499209999999,-107.0277754
"MT SOPRIS MONTESSORI SCHOOL","879 EUCLID AVENUE","CARBONDALE","CO","81623",39.3989818,-107.2167861
"ST STEPHEN'S CATHOLIC SCHOOL","414 S HYLAND PARK DRIVE","GLENWOOD SPRINGS","CO","81601",39.5342403,-107.3233588
"WALDORF SCHOOL ON ROARING FORK","16543 OLD HIGHWAY 82","CARBONDALE","CO","81623",39.3932813,-107.0893262
"EAGLES NEST E.L.C.","10655 HIGHWAY 119","BLACK HAWK","CO","80422",39.8340745,-105.5191379
"KREMMLING PRESCHOOL","715 KINSEY AVE PO BOX 636","KREMMLING","CO","80459",40.062111,-106.386194
"MOUNTAIN VALLEY CHRISTIAN ACAD","PO BOX 1755","KREMMLING","CO","80459",40.0588744,-106.3889199
"WINTER PARK CHRISTIAN SCHOOL","PO BOX 518","TABERNASH","CO","80478",39.9935977,-105.8430661
"LITTLE RED SCHOOLHOUSE","49 GILLASPEY","CRESTED BUTTE","CO","81224",38.810902,-106.885705
"ORSCH","200 NORTH SPRUCE STREET","GUNNISON","CO","81230",38.546114,-106.929907
"PARADISE PLACE","404 MAROON AVE","CRESTED BUTTE","CO","81224",38.8706566,-106.9841006
"STEPPING STONES CHILDREN CENTE","PO BOX 1310","CRESTED BUTTE","CO","81224",38.8697146,-106.9878231
"TENDERFOOT CFDC","700 NORTH COLORADO STREET","GUNNISON","CO","81230",38.551401,-106.922492
"ABIDING HOPE PRESCHOOL & KINDE","6337 SOUTH ROBB WAY","LITTLETON","CO","80127",39.601585,-105.1280125
"ALPINE VALLEY SCHOOL","4501 PARFET STREET","WHEAT RIDGE","CO","80033",39.780085,-105.1214009
"BETHLEHEM LUTHERAN SCHOOL","2100 WADSWORTH BOULEVARD","LAKEWOOD","CO","80214",39.7495207,-105.0806107
"CHILDREN'S DAY PRESCHOOL","7530 WEST 38TH AVENUE","WHEAT RIDGE","CO","80033",39.768816,-105.0803021
"COLORADO EARLY LEARNING CENTER","1690 SIMMS STREET","LAKEWOOD","CO","80215",39.743515,-105.127905
"CONCORDIA LUTHERAN PRE-SCHOOL","13371 WEST ALAMEDA PARKWAY","LAKEWOOD","CO","80228",39.6937219,-105.1504969
"CORNERSTONE MONTESSORI","15970 WEST 50TH AVENUE","GOLDEN","CO","80403",39.786304,-105.177813
"DEVEREAU CLEO WALLACE","8405 CHURCH RANCH BLVD","WESTMINSTER","CO","80021",39.8819459,-105.0904731
"EVERGREEN COUNTRY DAY SCHOOL","1093 SWEDE GULCH ROAD","GOLDEN","CO","80439",39.688572,-105.320114
"FAITH CHRISTIAN ACADEMY","12189 WEST 64TH AVENUE","ARVADA","CO","80004",39.8131407,-105.1342881
"FOOTHILLS CHRISTIAN PRE & KIND","6100 SOUTH DEVINNEY WAY","LITTLETON","CO","80127",39.6061535,-105.1550768
"FRONT RANGE CHRISTIAN SCHOOL","6657 WEST OTTAWA AVENUE, #A-17","LITTLETON","CO","80128",39.5928322,-105.0702292
